ID,EAN,Nazwa,Pe³ny symbol artyku³u,Promocja,Stan magazynowy,Cena detaliczna netto,VAT,Cena detaliczna brutto,Koniec serii,Data aktualizacji
24179,"5900644436171","Camila ","MB1079M","","0,00","188,62","0,23","232,00","",Oct  7 2021  1:16PM
24178,"5900644436164","Camila ","MB1079S","","30,00","154,47","0,23","190,00","",Oct  7 2021  1:16PM
24485,"5900644437529","Capita ","MD17011011-1A GOLD","","0,00","778,86","0,23","958,00","",Oct  7 2021  1:16PM
24488,"5900644437499","Capita ","MD17011011-2A GOLD","","0,00","856,91","0,23","1054,00","",Oct  7 2021  1:16PM
25226,"5902854530373","Carla ","P0465-06F","","0,00","1043,09","0,23","1283,00","",Oct  7 2021  1:16PM
25228,"5902854530397","Carla ","P0465-07B","","12,00","1132,52","0,23","1393,00","",Oct  7 2021  1:16PM
25230,"5902854530410","Carla ","W0465-01B-B5AC","","12,00","214,63","0,23","263,99","",Oct  7 2021  1:16PM
24581,"5900644437932","Casemiro ","IT8001S1-WH/BK","","30,00","127,64","0,23","157,00","",Oct  7 2021  1:16PM
24588,"5900644437949","Casemiro ","IT8001S2-WH/BK","","30,00","253,66","0,23","312,00","",Oct  7 2021  1:16PM
24589,"5900644437956","Casemiro ","IT8001S3-WH/BK","","7,00","396,75","0,23","488,00","",Oct  7 2021  1:16PM
24590,"5900644437963","Casemiro ","IT8001S4-WH/BK","","30,00","492,68","0,23","606,00","",Oct  7 2021  1:16PM
24591,"5900644437970","Casemiro ","IT8002S1-BK/AL","","30,00","127,64","0,23","157,00","",Oct  7 2021  1:16PM
24592,"5900644437987","Casemiro ","IT8002S2-BK/AL","","30,00","253,66","0,23","312,00","",Oct  7 2021  1:16PM
24593,"5900644437994","Casemiro ","IT8002S3-BK/AL","","30,00","396,75","0,23","488,00","",Oct  7 2021  1:16PM
24594,"5900644438007","Casemiro ","IT8002S4-BK/AL","","12,00","492,68","0,23","606,00","",Oct  7 2021  1:16PM
24885,"5900644438953","Chiara ","3945-832RC-BK-3","","0,00","527,64","0,23","649,00","",Oct  7 2021  1:16PM
24886,"5900644438960","Chiara ","3945-832RC-GR-3","","0,00","527,64","0,23","649,00","",Oct  7 2021  1:16PM
24883,"5900644438946","Chiara ","3945-832RC-WH-3","","11,00","479,67","0,23","589,99","",Oct  7 2021  1:16PM
24890,"5900644439004","Chiara ","3945-832RP-BK-3","","4,00","468,29","0,23","576,00","",Oct  7 2021  1:16PM
24888,"5900644438984","Chiara ","3945-842RC-BK-3","","0,00","660,16","0,23","812,00","",Oct  7 2021  1:16PM
24887,"5900644438977","Chiara ","3945-842RC-WH-3","","14,00","759,35","0,23","934,00","",Oct  7 2021  1:16PM
24892,"5900644439028","Chiara ","3945-842RP-WH-3","","25,00","634,96","0,23","781,00","",Oct  7 2021  1:16PM
24954,"5900644439486","Clarisa ","MDM-3842-1 BK","","20,00","317,89","0,23","391,00","",Oct  7 2021  1:16PM
24955,"5900644439493","Clarisa ","MDM-3842-1 GD","","23,00","343,90","0,23","423,00","",Oct  7 2021  1:16PM
24956,"5900644439509","Clarisa ","MDM-3843-3 GD","","4,00","443,09","0,23","545,00","",Oct  7 2021  1:16PM
24977,"5900644439714","Coco ","MDM-3941/1 GD","","30,00","115,45","0,23","142,00","",Oct  7 2021  1:16PM
24189,"5900644436270","Corto ","MB1040L","","30,00","216,26","0,23","266,00","",Oct  7 2021  1:16PM
24188,"5900644436263","Corto ","MB1040M","","30,00","134,15","0,23","165,00","",Oct  7 2021  1:16PM
24187,"5900644436256","Corto ","MB1040S","","30,00","103,25","0,23","127,00","",Oct  7 2021  1:16PM
24962,"5900644439561","Daren ","MDM-3936/3 BK","","30,00","339,02","0,23","416,99","",Oct  7 2021  1:16PM
24963,"5900644439578","Daren ","MDM-3936/3 GD","","0,00","397,56","0,23","489,00","",Oct  7 2021  1:16PM
24964,"5900644439585","Daren ","MDM-3937/3 BK","","5,00","356,91","0,23","439,00","",Oct  7 2021  1:16PM
24965,"5900644439592","Daren ","MDM-3937/3 GD","","30,00","413,82","0,23","509,00","",Oct  7 2021  1:16PM
25338,"5902854530991","Domenico ","WL-43232-1","","18,00","100,00","0,23","123,00","",Oct  7 2021  1:16PM
24612,"5900644438229","Elmira ","HP-710BP-06-8571A","","16,00","384,55","0,23","473,00","",Oct  7 2021  1:16PM
24607,"5900644438175","Elmira ","HP-710IU-01-8571A","","30,00","69,11","0,23","85,01","",Oct  7 2021  1:16PM
24608,"5900644438182","Elmira ","HP-710IU-02-8571A","","30,00","134,96","0,23","166,00","",Oct  7 2021  1:16PM
25253,"5902854530335","Elvira ","SPL-3142A-1-WH","","30,00","79,67","0,23","97,99","",Oct  7 2021  1:16PM
25254,"5902854530342","Elvira ","SPL-3142A-2-WH","","30,00","160,16","0,23","197,00","",Oct  7 2021  1:16PM
25255,"5902854530359","Elvira ","SPL-3142A-3-WH","","21,00","231,71","0,23","285,00","",Oct  7 2021  1:16PM
24583,"5900644438045","Emilio ","IT8004S1-BK","","0,00","99,19","0,23","122,00","",Oct  7 2021  1:16PM
24582,"5900644438038","Emilio ","IT8004S1-WH","","0,00","99,19","0,23","122,00","",Oct  7 2021  1:16PM
24316,"5900644437208","Esma ","MB1021S","","30,00","160,98","0,23","198,01","",Oct  7 2021  1:16PM
26792,"5902854532315","Etien ","TB-7730-1","","0,00","175,61","0,23","216,00","",Oct  7 2021  1:16PM
24596,"5900644438021","Fabrycio ","IT8003S1-BK","","0,00","83,74","0,23","103,00","",Oct  7 2021  1:16PM
24595,"5900644438014","Fabrycio ","IT8003S1-WH","","0,00","83,74","0,23","103,00","",Oct  7 2021  1:16PM
24587,"5900644438083","Fausto ","IT8005R1-BK","","0,00","82,11","0,23","101,00","",Oct  7 2021  1:16PM
24586,"5900644438076","Fausto ","IT8005R1-WH","","0,00","82,11","0,23","101,00","",Oct  7 2021  1:16PM
25249,"5902854530298","Federica ","SPL-3001A-1-WH","","30,00","63,41","0,23","77,99","",Oct  7 2021  1:16PM
25250,"5902854530304","Federica ","SPL-3001A-2-WH","","0,00","134,96","0,23","166,00","",Oct  7 2021  1:16PM
25251,"5902854530311","Federica ","SPL-3001A-3-WH","","0,00","192,68","0,23","237,00","",Oct  7 2021  1:16PM
25252,"5902854530328","Federica ","SPL-3001A-4-WH","","1,00","256,91","0,23","316,00","",Oct  7 2021  1:16PM
25231,"5902854530427","Felicia ","P0474-06B","","0,00","947,15","0,23","1164,99","",Oct  7 2021  1:16PM
25327,"5902854530885","Filip ","WL-43493-2","","30,00","293,50","0,23","361,01","",Oct  7 2021  1:16PM
24527,"5900644437628","Fiorenzo ","MBM3661-1 BRO+W","","30,00","95,94","0,23","118,01","",Oct  7 2021  1:16PM
24529,"5900644437642","Fiorenzo ","MDM3661-8 BRO+W","","2,00","755,28","0,23","928,99","",Oct  7 2021  1:16PM
24528,"5900644437635","Fiorenzo ","MXM3661-6 BRO+W","","0,00","572,36","0,23","704,00","",Oct  7 2021  1:16PM
24996,"5900644439899","Gareth ","MDM-3975/3 BK","","0,00","291,06","0,23","358,00","",Oct  7 2021  1:16PM
24997,"5900644439905","Gareth ","MDM-3975/5 BK","","12,00","433,33","0,23","533,00","",Oct  7 2021  1:16PM
24177,"5900644436157","Garrix ","MB1263L","","30,00","238,21","0,23","293,00","",Oct  7 2021  1:16PM
24176,"5900644436140","Garrix ","MB1263M","","30,00","221,14","0,23","272,00","",Oct  7 2021  1:16PM
24175,"5900644436133","Garrix ","MB1263S","","30,00","206,50","0,23","254,00","",Oct  7 2021  1:16PM
24880,"5900644438915","Giacinto ","5304-850SQC-BK-3","","1,00","882,93","0,23","1086,00","",Oct  7 2021  1:16PM
24879,"5900644438908","Giacinto ","5304-850SQC-WH-3","","22,00","810,57","0,23","997,00","",Oct  7 2021  1:16PM
24882,"5900644438939","Giacinto ","5304-850SQP-BK-3","","21,00","925,20","0,23","1138,00","",Oct  7 2021  1:16PM
24577,"5900644437857","Gianni ","MB16096-1B","","18,00","99,19","0,23","122,00","",Oct  7 2021  1:16PM
24867,"5900644438588","Giulia ","5304-840RC-BK-3","","0,00","497,56","0,23","612,00","",Oct  7 2021  1:16PM
27135,"5900644311690","Giulia ","5304-840RC-GD-3","","0,00","501,63","0,23","617,00","",Oct  7 2021  1:16PM
24866,"5900644438571","Giulia ","5304-840RC-WH-3","","0,00","453,66","0,23","558,00","",Oct  7 2021  1:16PM
24872,"5900644438625","Giulia ","5304-840RP-BK-3","","0,00","539,84","0,23","664,00","",Oct  7 2021  1:16PM
24873,"5900644438632","Giulia ","5304-840RP-CO-3","","19,00","539,84","0,23","664,00","",Oct  7 2021  1:16PM
27137,"5900644311720","Giulia ","5304-840RP-GD-3","","0,00","546,34","0,23","672,00","",Oct  7 2021  1:16PM
24871,"5900644438618","Giulia ","5304-840RP-WH-3","","24,00","497,56","0,23","612,00","",Oct  7 2021  1:16PM
24870,"5900644438601","Giulia ","5304-850RC-BK-3","","0,00","767,48","0,23","944,00","",Oct  7 2021  1:16PM
27136,"5900644311713","Giulia ","5304-850RC-GD-3","","0,00","774,80","0,23","953,00","",Oct  7 2021  1:16PM
24868,"5900644438595","Giulia ","5304-850RC-WH-3","","0,00","705,69","0,23","868,00","",Oct  7 2021  1:16PM
24875,"5900644438861","Giulia ","5304-850RP-BK-3","","0,00","819,51","0,23","1008,00","",Oct  7 2021  1:16PM
24876,"5900644438878","Giulia ","5304-850RP-CO-3","","25,00","819,51","0,23","1008,00","t",Oct  7 2021  1:16PM
27138,"5900644311737","Giulia ","5304-850RP-GD-3","","0,00","826,83","0,23","1017,00","",Oct  7 2021  1:16PM
24878,"5900644438892","Giulia ","5304-880RP-BK-3","","9,00","1165,85","0,23","1434,00","",Oct  7 2021  1:16PM
27139,"5900644311744","Giulia ","5304-880RP-GD-3","","0,00","1177,24","0,23","1448,01","",Oct  7 2021  1:16PM
24877,"5900644438885","Giulia ","5304-880RP-WH-3","","17,00","1122,76","0,23","1380,99","",Oct  7 2021  1:16PM
24170,"5900644436096","Harmony ","MB1225/1","","30,00","125,20","0,23","154,00","",Oct  7 2021  1:16PM
24171,"5900644436102","Harmony ","MB1225/2","","30,00","202,44","0,23","249,00","",Oct  7 2021  1:16PM
24173,"5900644436119","Harmony ","MB1225/3","","30,00","288,62","0,23","355,00","",Oct  7 2021  1:16PM
24174,"5900644436126","Harmony ","MB1225/4","","30,00","368,29","0,23","453,00","",Oct  7 2021  1:16PM
25012,"5902854530052","Hayden ","MDM-3934/3 GD","","30,00","398,37","0,23","490,00","",Oct  7 2021  1:16PM
24532,"5900644437666","Jacob ","MB1070L","","30,00","252,85","0,23","311,01","",Oct  7 2021  1:16PM
24530,"5900644437659","Jacob ","MB1070S","","30,00","168,29","0,23","207,00","",Oct  7 2021  1:16PM
24285,"5900644436898","Jason ","MT-HN2041 BK+S.NICK","","30,00","144,72","0,23","178,01","",Oct  7 2021  1:16PM
24161,"5900644436324","Jason ","MT-HN2041 GR+S.NICK","","30,00","144,72","0,23","178,01","",Oct  7 2021  1:16PM
24286,"5900644436904","Jason ","MT-HN2041 WH+S.NICK","","30,00","144,72","0,23","178,01","",Oct  7 2021  1:16PM
24793,"5900644438717","Javier ","MD17076-1A BK","","30,00","267,48","0,23","329,00","",Oct  7 2021  1:16PM
24792,"5900644438700","Javier ","MD17076-1A","","30,00","267,48","0,23","329,00","",Oct  7 2021  1:16PM
24795,"5900644438731","Javier ","MD17076-3B BK","","30,00","823,58","0,23","1013,00","",Oct  7 2021  1:16PM
24794,"5900644438724","Javier ","MD17076-3B","","30,00","823,58","0,23","1013,00","",Oct  7 2021  1:16PM
24796,"5900644438748","Javier ","MT17076-1A","","2,00","163,41","0,23","200,99","",Oct  7 2021  1:16PM
24791,"5900644438694","Javier ","MX17076-1A BK","","30,00","199,19","0,23","245,00","",Oct  7 2021  1:16PM
24790,"5900644438687","Javier ","MX17076-1A","","0,00","199,19","0,23","245,00","",Oct  7 2021  1:16PM
24279,"5900644436850","Jesso ","MT-HN2145A BK","","0,00","191,06","0,23","235,00","",Oct  7 2021  1:16PM
24165,"5900644436287","Jesso ","MT-HN2145A GR","","3,00","191,06","0,23","235,00","",Oct  7 2021  1:16PM
24164,"5900644436294","Jesso ","MT-HN2145A WH","","0,00","195,94","0,23","241,01","",Oct  7 2021  1:16PM
24898,"5900644439356","Jovita ","5239-874RP-WH-3","","0,00","770,73","0,23","948,00","",Oct  7 2021  1:16PM
24183,"5900644436218","Kendra ","MB1063/1","","30,00","95,12","0,23","117,00","",Oct  7 2021  1:16PM
24184,"5900644436225","Kendra ","MB1063/2","","30,00","180,49","0,23","222,00","",Oct  7 2021  1:16PM
24185,"5900644436232","Kendra ","MB1063/3","","30,00","259,35","0,23","319,00","",Oct  7 2021  1:16PM
25369,"5902854530700","Kilian ","HL7728-M/3W BL","","9,00","160,98","0,23","198,01","",Oct  7 2021  1:16PM
25371,"5902854530724","Kilian ","HL7732-L/3W BL","","0,00","212,20","0,23","261,01","",Oct  7 2021  1:16PM
26600,"5902854531769","Korrez ","TB-6620-1","","0,00","239,02","0,23","293,99","",Oct  7 2021  1:16PM
24222,"5900644436461","Kristy ","MDM-3678/6 BK","","30,00","178,05","0,23","219,00","",Oct  7 2021  1:16PM
24223,"5900644436478","Kristy ","MDM-3678/6 IGD","","30,00","204,07","0,23","251,01","",Oct  7 2021  1:16PM
24293,"5900644436973","Lanila ","MD-1712-3","","22,00","308,94","0,23","380,00","",Oct  7 2021  1:16PM
26567,"5902854531479","Lesla ","PEN-5359-3-BKCOP","","30,00","365,85","0,23","450,00","",Oct  7 2021  1:16PM
26579,"5902854531530","Lesla ","PEN-5359-3-BKCR","","30,00","365,85","0,23","450,00","",Oct  7 2021  1:16PM
26568,"5902854531486","Lesla ","PEN-5359-4-BKCR","","30,00","421,14","0,23","518,00","",Oct  7 2021  1:16PM
26688,"5902854531882","Letto ","TL-1825-1-CH","","0,00","293,50","0,23","361,01","",Oct  7 2021  1:16PM
24308,"5900644437130","Lopez ","MB1274/1","","0,00","142,28","0,23","175,00","",Oct  7 2021  1:16PM
24309,"5900644437147","Lopez ","MB1274/3","","3,00","319,51","0,23","393,00","",Oct  7 2021  1:16PM
25011,"5902854530045","Louis ","MDM-3761/1L GD","","0,00","219,51","0,23","270,00","",Oct  7 2021  1:16PM
25010,"5902854530038","Louis ","MDM-3761/1M GD","","0,00","130,89","0,23","160,99","",Oct  7 2021  1:16PM
24585,"5900644438069","Lucia ","IT8004R1-BK","","0,00","95,94","0,23","118,01","",Oct  7 2021  1:16PM
24584,"5900644438052","Lucia ","IT8004R1-WH","","0,00","95,94","0,23","118,01","",Oct  7 2021  1:16PM
25378,"5902854530793","Lunaro ","SLC78009/12W WH+BL","","30,00","221,95","0,23","273,00","",Oct  7 2021  1:16PM
26566,"5902854531462","Malmo ","PEN-5104-6-BKGD","","28,00","351,22","0,23","432,00","",Oct  7 2021  1:16PM
24896,"5900644439370","Marcela ","5309-835RC-WH-3","","0,00","500,81","0,23","616,00","",Oct  7 2021  1:16PM
26571,"5902854531516","Maresmo ","PEN-6369-3-BKBR","","30,00","326,83","0,23","402,00","",Oct  7 2021  1:16PM
26572,"5902854531523","Maresmo ","PEN-6369-6-BKBR","","30,00","543,90","0,23","669,00","",Oct  7 2021  1:16PM
24169,"5900644436089","Martinus ","MB1168L","","30,00","230,08","0,23","283,00","",Oct  7 2021  1:16PM
24168,"5900644436072","Martinus ","MB1168M","","30,00","208,94","0,23","257,00","",Oct  7 2021  1:16PM
24167,"5900644436065","Martinus ","MB1168S","","30,00","186,18","0,23","229,00","",Oct  7 2021  1:16PM
24903,"5900644439325","Mattia ","3936-832RP-BK-3","","0,00","412,20","0,23","507,01","",Oct  7 2021  1:16PM
24904,"5900644439318","Mattia ","3936-832RP-WH-3","","2,00","374,80","0,23","461,00","",Oct  7 2021  1:16PM
24970,"5900644439646","Matty ","MDM-3939/1 BK","","0,00","121,14","0,23","149,00","",Oct  7 2021  1:16PM
24971,"5900644439653","Matty ","MDM-3939/1 GD","","0,00","133,33","0,23","164,00","",Oct  7 2021  1:16PM
24972,"5900644439660","Matty ","MDM-3939/3 BK","","0,00","342,28","0,23","421,00","",Oct  7 2021  1:16PM
24973,"5900644439677","Matty ","MDM-3939/3 GD","","30,00","380,49","0,23","468,00","",Oct  7 2021  1:16PM
24974,"5900644439684","Matty ","MDM-3940/1 BK","","25,00","158,54","0,23","195,00","",Oct  7 2021  1:16PM
24975,"5900644439691","Matty ","MDM-3940/1 GD","","30,00","176,42","0,23","217,00","",Oct  7 2021  1:16PM
24220,"5900644436454","Melvo ","MDM-3691/6 GD+W","","13,00","412,20","0,23","507,01","",Oct  7 2021  1:16PM
24162,"5900644436317","Merton ","MD-HN8209 BK+RC","","0,00","195,94","0,23","241,01","",Oct  7 2021  1:16PM
24643,"5900644438335","Mia ","WT-609C CH","","6,00","325,20","0,23","400,00","",Oct  7 2021  1:16PM
24302,"5900644437079","Minor ","MB1247B/L","","30,00","224,39","0,23","276,00","",Oct  7 2021  1:16PM
24307,"5900644437123","Muari ","MB1254L","","30,00","253,66","0,23","312,00","",Oct  7 2021  1:16PM
24306,"5900644437116","Muari ","MB1254M","","30,00","190,24","0,23","234,00","",Oct  7 2021  1:16PM
25299,"5902854530564","Nelly ","SP.7349-02B-ANT-B","","30,00","219,51","0,23","270,00","",Oct  7 2021  1:16PM
25298,"5902854530557","Nelly ","SP.7349-02B-S-NICK","","30,00","214,63","0,23","263,99","",Oct  7 2021  1:16PM
25297,"5902854530540","Nelly ","SP.7349-02B-WH","","0,00","211,38","0,23","260,00","",Oct  7 2021  1:16PM
25296,"5902854530533","Nemo ","SP.7348-02A-ANT-B","","30,00","195,12","0,23","240,00","",Oct  7 2021  1:16PM
25295,"5902854530526","Nemo ","SP.7348-02A-S-NICK","","30,00","200,00","0,23","246,00","",Oct  7 2021  1:16PM
25294,"5902854530519","Nemo ","SP.7348-02A-WH","","30,00","230,08","0,23","283,00","",Oct  7 2021  1:16PM
24198,"5900644435983","Normani ","MDM3658/6 BK+BRO","","30,00","258,54","0,23","318,00","",Oct  7 2021  1:16PM
24218,"5900644436430","Normani ","MDM3658/8 BK+BRO","","0,00","321,14","0,23","395,00","",Oct  7 2021  1:16PM
26575,"5902854531387","Nunez ","PND-1702-1-L-B","","0,00","174,80","0,23","215,00","",Oct  7 2021  1:16PM
26576,"5902854531394","Nunez ","PND-1702-1-L-W","","30,00","174,80","0,23","215,00","",Oct  7 2021  1:16PM
26573,"5902854531363","Nunez ","PND-1702-1-M-B","","0,00","151,22","0,23","186,00","",Oct  7 2021  1:16PM
26574,"5902854531370","Nunez ","PND-1702-1-M-W","","30,00","151,22","0,23","186,00","",Oct  7 2021  1:16PM
24473,"5900644437253","Oliver ","MD17033012-1A GOLD","","0,00","267,48","0,23","329,00","",Oct  7 2021  1:16PM
24474,"5900644437260","Oliver ","MD17033012-1A S.NICK","","8,00","258,54","0,23","318,00","",Oct  7 2021  1:16PM
24636,"5900644438250","Pablo ","MT-HN2088 BL+RC","","9,00","161,79","0,23","199,00","",Oct  7 2021  1:16PM
24637,"5900644438267","Pablo ","MT-HN2088 WH+S.NICK","","30,00","161,79","0,23","199,00","",Oct  7 2021  1:16PM
24555,"5900644437840","Paola ","WB88779-BK","","30,00","126,02","0,23","155,00","",Oct  7 2021  1:16PM
24554,"5900644437833","Paola ","WB88779-WH","","30,00","126,02","0,23","155,00","",Oct  7 2021  1:16PM
26596,"5902854531721","Ponte ","FL-4290-2","","0,00","377,24","0,23","464,01","",Oct  7 2021  1:16PM
26875,"5902854532537","Ponte ","PND-4290-1-L","","30,00","121,14","0,23","149,00","",Oct  7 2021  1:16PM
26594,"5902854531707","Ponte ","PND-4290-4-L","","30,00","392,68","0,23","483,00","",Oct  7 2021  1:16PM
26593,"5902854531691","Ponte ","PND-4290-5-L","","30,00","482,93","0,23","594,00","",Oct  7 2021  1:16PM
26597,"5902854531738","Ponte ","TB-4290-1","","10,00","181,30","0,23","223,00","",Oct  7 2021  1:16PM
26595,"5902854531714","Ponte ","WL-4290-1-L","","30,00","135,77","0,23","167,00","",Oct  7 2021  1:16PM
24635,"5900644438236","Remiro ","ML-HN3047 BL+S.NICK","","30,00","243,09","0,23","299,00","",Oct  7 2021  1:16PM
24787,"5900644438656","Reyna ","MD17077-14B","","25,00","1534,96","0,23","1888,00","",Oct  7 2021  1:16PM
24789,"5900644438670","Reyna ","MD17077-16A","","19,00","1455,28","0,23","1789,99","",Oct  7 2021  1:16PM
24788,"5900644438663","Reyna ","MD17077-7A","","29,00","782,11","0,23","962,00","",Oct  7 2021  1:16PM
24468,"5900644437246","Richard ","ML-HN3030 BL+RC","","0,00","224,39","0,23","276,00","",Oct  7 2021  1:16PM
24634,"5900644438243","Richard ","ML-HN3030 WH+S.NICK","","30,00","224,39","0,23","276,00","",Oct  7 2021  1:16PM
24182,"5900644436201","Ricky ","MB2020L","","30,00","147,97","0,23","182,00","",Oct  7 2021  1:16PM
25362,"5902854531226","Rinaldo ","PND-33057-3-CH.G","","25,00","488,62","0,23","601,00","",Oct  7 2021  1:16PM
25359,"5902854531196","Rinaldo ","WL-33057-1-CH.G","","26,00","310,57","0,23","382,00","",Oct  7 2021  1:16PM
24160,"5900644436331","Roma ","MT204191 CH","","0,00","217,07","0,23","267,00","",Oct  7 2021  1:16PM
24159,"5900644436348","Roma ","MT28691 CH","","0,00","282,93","0,23","348,00","",Oct  7 2021  1:16PM
24986,"5900644439806","Roxane ","MDM-4045-4 BK+SG","","14,00","317,89","0,23","391,00","",Oct  7 2021  1:16PM
24987,"5900644439813","Roxane ","MDM-4045-6 BK+SG","","0,00","456,10","0,23","561,00","",Oct  7 2021  1:16PM
24988,"5900644439820","Roxane ","MDM-4046-4 BK+SG","","9,00","337,40","0,23","415,00","",Oct  7 2021  1:16PM
25004,"5900644439974","Sandy ","MDM-4002/1 BK","","29,00","190,24","0,23","234,00","",Oct  7 2021  1:16PM
25005,"5900644439981","Sandy ","MDM-4002/1 GD","","0,00","204,88","0,23","252,00","",Oct  7 2021  1:16PM
25000,"5900644439936","Sarah ","MDM-4000/1 BK","","30,00","190,24","0,23","234,00","",Oct  7 2021  1:16PM
25001,"5900644439943","Sarah ","MDM-4000/1 GD","","0,00","204,88","0,23","252,00","",Oct  7 2021  1:16PM
24657,"5900644438465","Sergio ","14131008L","","30,00","78,05","0,23","96,00","",Oct  7 2021  1:16PM
24288,"5900644436928","Sigalo ","MB-BR4366-W1 CH","","0,00","191,06","0,23","235,00","",Oct  7 2021  1:16PM
24289,"5900644436935","Sigalo ","MB-BR4366-W1 GR","","0,00","162,60","0,23","200,00","",Oct  7 2021  1:16PM
24287,"5900644436041","Sigalo ","MD-BR4366-D1 CH","","23,00","178,05","0,23","219,00","",Oct  7 2021  1:16PM
24192,"5900644436911","Sigalo ","MD-BR4366-D1 GR","","17,00","149,59","0,23","184,00","",Oct  7 2021  1:16PM
24518,"5900644437550","Sigalo ","MD-BR4366-D4 CH","","30,00","454,47","0,23","559,00","",Oct  7 2021  1:16PM
24191,"5900644436058","Sigalo ","MD-BR4366-D4 GR","","30,00","383,74","0,23","472,00","",Oct  7 2021  1:16PM
24297,"5900644437017","Sigalo ","MD-BR4367-D3 CH","","12,00","412,20","0,23","507,01","",Oct  7 2021  1:16PM
24296,"5900644437000","Sigalo ","MD-BR4367-D3 GR","","0,00","355,28","0,23","436,99","",Oct  7 2021  1:16PM
24966,"5900644439608","Simon ","MDM-3938/1 BK","","0,00","109,76","0,23","135,00","",Oct  7 2021  1:16PM
24967,"5900644439615","Simon ","MDM-3938/1 GD","","30,00","118,70","0,23","146,00","",Oct  7 2021  1:16PM
24968,"5900644439622","Simon ","MDM-3938/3 BK","","24,00","303,25","0,23","373,00","",Oct  7 2021  1:16PM
24969,"5900644439639","Simon ","MDM-3938/3 GD","","30,00","339,02","0,23","416,99","",Oct  7 2021  1:16PM
24655,"5900644438441","Susana ","657012401A","","6,00","205,69","0,23","253,00","",Oct  7 2021  1:16PM
24646,"5900644438311","Thiago ","GS-LCLC BK","","0,00","180,49","0,23","222,00","",Oct  7 2021  1:16PM
24641,"5900644438304","Thiago ","GS-LCLC WH","","30,00","180,49","0,23","222,00","",Oct  7 2021  1:16PM
24639,"5900644438281","Tito ","MB-HN5064 BL+S.NICK","","0,00","87,80","0,23","107,99","",Oct  7 2021  1:16PM
26564,"5902854531448","Torla ","PEN-5041-1-BKBR","","30,00","118,70","0,23","146,00","",Oct  7 2021  1:16PM
26565,"5902854531455","Torla ","PEN-5041-3-BKBR","","30,00","337,40","0,23","415,00","",Oct  7 2021  1:16PM
24526,"5900644437611","Vera ","MB-HN5069 BL+S.NICK","","30,00","143,09","0,23","176,00","",Oct  7 2021  1:16PM
24525,"5900644437604","Vera ","MB-HN5069 WH+S.NICK","","30,00","143,09","0,23","176,00","",Oct  7 2021  1:16PM
24153,"5900644436409","Vita ","MD17011010-1A SILV","","20,00","763,41","0,23","938,99","",Oct  7 2021  1:16PM
24152,"5900644436416","Vita ","MD17011010-2A GOLD","","1,00","912,20","0,23","1122,01","",Oct  7 2021  1:16PM
25349,"5902854531097","Zanobi ","PND-43272-1","","30,00","204,07","0,23","251,01","",Oct  7 2021  1:16PM
25350,"5902854531103","Zanobi ","PND-43272-5","","30,00","625,20","0,23","769,00","",Oct  7 2021  1:16PM
25351,"5902854531110","Zanobi ","PND-43272-5A","","15,00","686,99","0,23","845,00","",Oct  7 2021  1:16PM
25352,"5902854531127","Zanobi ","TB-43272-1","","30,00","250,41","0,23","308,00","",Oct  7 2021  1:16PM
25348,"5902854531080","Zanobi ","WL-43272-1","","30,00","131,71","0,23","162,00","",Oct  7 2021  1:16PM
24958,"5900644439523","Zeno ","MDM-3844-1 BK","","4,00","362,60","0,23","446,00","",Oct  7 2021  1:16PM
24961,"5900644439554","Zeno ","MDM-3845-3 GD","","12,00","470,73","0,23","579,00","",Oct  7 2021  1:16PM
21294,"5900644324768","Bocca White 3000K ","SL74055/18W 3000K WH+BL","","28,00","298,37","0,23","367,00","",Oct  7 2021  1:16PM
20479,"5900644321712","Doris ","MDM-2582/4W","","30,00","445,53","0,23","548,00","",Oct  7 2021  1:16PM
20480,"5900644321729","Doris ","MDM-2587/4BK","","5,00","445,53","0,23","548,00","",Oct  7 2021  1:16PM
23464,"5900644435440","Freya ","MDM-2315/1 M BK+GD","","0,00","119,51","0,23","147,00","",Oct  7 2021  1:16PM
23465,"5900644435457","Freya ","MDM-2315/1 M W+SL","","17,00","119,51","0,23","147,00","",Oct  7 2021  1:16PM
11662,"5900644405382","Grace ","MBM2170/1 A","","30,00","73,98","0,23","91,00","",Oct  7 2021  1:16PM
24319,"5900644437239","Kaia ","MB1126L","","9,00","224,39","0,23","276,00","",Oct  7 2021  1:16PM
24318,"5900644437222","Kaia ","MB1126S","","26,00","169,92","0,23","209,00","",Oct  7 2021  1:16PM
621,"5900644346234","Kosma ","MBM1709-1","","30,00","76,42","0,23","94,00","",Oct  7 2021  1:16PM
622,"5900644346197","Kosma ","MDM1709-1","","30,00","76,42","0,23","94,00","",Oct  7 2021  1:16PM
623,"5900644346203","Kosma ","MDM1709-2","","30,00","139,84","0,23","172,00","",Oct  7 2021  1:16PM
624,"5900644346210","Kosma ","MDM1709-3","","30,00","196,75","0,23","242,00","",Oct  7 2021  1:16PM
22535,"5900644433804","Lorean ","MDM-3330/1 BK+SL","","30,00","185,37","0,23","228,01","",Oct  7 2021  1:16PM
19737,"5900644321897","Manzo ","MDM-2722/1S A BK","","30,00","182,11","0,23","224,00","",Oct  7 2021  1:16PM
80,"5900644402121","Max ","MTM1957-1","","30,00","78,86","0,23","97,00","",Oct  7 2021  1:16PM
